problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected
dibstudent10--2016-09-26--08-15.log-12,3.0342869394,-0.3753098313,-0.2094252255,-0.488242589,-0.211117894,-0.9483590158,-0.1105679236,-0.372194149,-0.6261665809,-0.218870066,-0.9690905544,0.6338195091,-0.291077698,-0.144200096,-0.1534457171,-2.2680503574,-1.8253844716,0.956849521,-0.7223219133,1
dibstudent10--2016-09-26--08-15.log-13,2.7987369032,-0.3753098313,-0.7047755645,-0.488242589,-0.1906594573,-1.1041023034,-0.1105679236,-0.3835220309,-0.6216267993,-0.2287887475,-0.9072654076,0.9372741394,-0.291077698,-0.1444585767,-0.1534457171,-2.2680503574,-1.8253844716,-0.8493503072,-0.6732205875,1
dibstudent10--2016-09-26--08-15.log-14,2.563186867,-0.3753098313,-0.7047755645,-0.488242589,-0.1696096206,-0.9483590158,-0.1105679236,-0.3981381661,-0.6180685214,-0.218870066,-0.8454402608,-0.8834536419,-0.291077698,-0.1444585767,-0.1530425831,-2.2680503574,-1.8253844716,0.956849521,-0.6241192617,1
dibstudent10--2016-09-26--08-15.log-15,2.3276368308,-0.3753098313,-0.2094252255,-0.488242589,-0.1474251868,-0.9057315746,-0.1105679236,-0.2588399114,-0.6157783462,-0.2205231796,-0.783615114,0.9372741394,0.0354013416,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,0.6558162163,-0.5750179359,1
dibstudent10--2016-09-26--08-15.log-16,2.0920867946,-0.3753098313,-0.2094252255,-0.488242589,-0.1411392118,0.121763674,1.0632520095,0.2735705376,-0.6013829593,-0.2106044981,-0.7217899671,-0.1248170664,1.0148384605,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,0.956849521,-0.5259166101,1
dibstudent10--2016-09-26--08-15.log-17,1.8565367584,-0.3753098313,-0.2094252255,-0.488242589,-0.1843807206,0.1712073856,2.2370719425,-0.2967754946,-0.5407757631,-0.2006858165,-0.6599648203,0.2292133355,-0.291077698,-0.1444585767,-0.1409485612,-1.275846248,-1.3333285205,0.956849521,-0.4768152843,1
dibstudent10--2016-09-26--08-15.log-18,1.6209867222,-0.3753098313,-0.7047755645,-0.488242589,-0.1749028651,0.1712073856,2.2370719425,-0.4139308323,-0.5296716851,-0.2006858165,-0.5981396735,0.9372741394,-0.291077698,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,0.956849521,-0.4277139585,1
dibstudent10--2016-09-26--08-15.log-19,1.3854366861,-0.3753098313,-0.2094252255,-0.488242589,-0.1562639222,0.121763674,1.0632520095,-0.3604288389,-0.5287307502,-0.2106044981,-0.5363145267,0.9372741394,0.3618803812,-0.1444585767,-0.1465924381,-1.275846248,-1.3333285205,0.2544384767,-0.3786126327,1
dibstudent10--2016-09-26--08-15.log-2,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.3150603832,-1.0965654434,-0.1105679236,0.5488335425,-0.8274350287,-0.2271356339,-1.5873420227,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,0.956849521,-1.2133351713,0
dibstudent10--2016-09-26--08-15.log-20,1.1498866499,-0.3753098313,-0.2094252255,-0.488242589,-0.1423922075,-0.8110726777,-0.1105679236,-0.2989023006,-0.5231492661,-0.2205231796,-0.4744893798,0.9372741394,1.3413175001,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,-0.0967670454,-0.3295113069,1
dibstudent10--2016-09-26--08-15.log-21,0.9143366137,-0.3753098313,-0.2094252255,-0.488242589,-0.1342522201,0.4790987092,1.0632520095,-0.3356764365,-0.5122297108,-0.2106044981,-0.412664233,-0.1248170664,0.0354013416,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,0.956849521,-0.2804099811,1
dibstudent10--2016-09-26--08-15.log-22,0.6787865775,-0.3753098313,-0.7047755645,-0.488242589,-0.1233682054,0.4790987092,1.0632520095,-0.3823454998,-0.5045006967,-0.2106044981,-0.3508390862,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,0.956849521,-0.2313086553,1
dibstudent10--2016-09-26--08-15.log-23,0.4432365413,-0.3753098313,-0.2094252255,-0.488242589,-0.1087485833,-0.8110726777,-0.1105679236,-0.3366116278,-0.5008403424,-0.2205231796,-0.2890139394,0.9372741394,0.6883594209,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,-0.0967670454,-0.1822073295,1
dibstudent10--2016-09-26--08-15.log-24,0.2076865051,-0.3753098313,-0.2094252255,-0.488242589,-0.0984969089,0.0627773661,1.0632520095,-0.1690464614,-0.4932134047,-0.2106044981,-0.2271887925,-0.1248170664,-0.291077698,-0.1444585767,-0.1534457171,-1.275846248,-1.3333285205,0.956849521,-0.1331060037,1
dibstudent10--2016-09-26--08-15.log-25,-0.0278635311,-0.3753098313,-0.2094252255,-0.488242589,-0.1031513531,-0.8110726777,-0.1105679236,0.3115061207,-0.4710471262,-0.2205231796,-0.1653636457,0.9372741394,0.3618803812,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,-0.0967670454,-0.0840046779,1
dibstudent10--2016-09-26--08-15.log-26,-0.2634135673,-0.3753098313,-0.2094252255,-0.488242589,-0.142478583,-0.8965352299,-0.1105679236,-0.4240520157,-0.40720882,-0.2106044981,-0.1035384989,-1.1869082721,-0.6175567376,-0.1444585767,-0.1594927281,-0.2836421386,-0.8412725695,-1.1503836119,-0.0349033521,1
dibstudent10--2016-09-26--08-15.log-27,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.1276943771,-0.8965352299,-0.1105679236,-0.4233581641,-0.4069837285,-0.2106044981,-0.0417133521,0.9372741394,-0.6175567376,-0.1444585767,-0.0966038144,-0.2836421386,-0.8412725695,0.956849521,0.0141979737,1
dibstudent10--2016-09-26--08-15.log-28,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.1128380838,-0.8965352299,-0.1105679236,0.2525890679,-0.4068607133,-0.2106044981,0.0201117948,0.9372741394,-0.6175567376,-0.1444585767,-0.1465924381,-0.2836421386,-0.8412725695,0.956849521,0.0632992995,1
dibstudent10--2016-09-26--08-15.log-29,0.4432365413,-0.1396898524,0.2859251136,0.2272718312,-0.1434194467,-0.8965352299,-0.1105679236,1.242685163,-0.3479299253,-0.2106044981,0.0819369416,0.9372741394,2.3207546189,-0.1444585767,-0.0966038144,-0.2836421386,-0.8412725695,0.956849521,0.1124006253,1
dibstudent10--2016-09-26--08-15.log-3,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.3783591239,-1.0965654434,-0.1105679236,-0.3043324437,-0.7429851457,-0.2271356339,-1.5255168759,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,0.956849521,-1.1642338455,0
dibstudent10--2016-09-26--08-15.log-30,0.2076865051,-0.1396898524,-0.2094252255,0.2272718312,-0.2131166091,-0.1462429649,1.0632520095,-0.1685788658,-0.2031581365,-0.190767135,0.1437620884,-0.1248170664,2.6472336585,-0.1413573381,-0.1151479813,-0.2836421386,-0.8412725695,0.956849521,0.1615019511,1
dibstudent10--2016-09-26--08-15.log-31,-0.0278635311,-0.1396898524,-0.2094252255,0.2272718312,-0.2125845859,-0.8965352299,-0.1105679236,-0.0335342232,-0.1809512892,-0.2106044981,0.2055872352,0.9372741394,1.9942755793,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-0.0967670454,0.2106032769,1
dibstudent10--2016-09-26--08-15.log-32,-0.2634135673,-0.1396898524,-0.2094252255,0.2272718312,-0.2172781712,-0.931735002,-0.1105679236,0.446792103,-0.1465986613,-0.1329081595,0.2674123821,-1.1869082721,3.3001917377,-0.1292236242,-0.0208146108,0.7085619708,-0.3492166184,-1.1503836119,0.2597046027,1
dibstudent10--2016-09-26--08-15.log-33,-0.4989636035,-0.1396898524,-0.7047755645,0.2272718312,-0.2372641994,-0.931735002,-0.1105679236,0.3584165238,-0.070839666,-0.1329081595,0.3292375289,0.9372741394,3.3001917377,-0.1444585767,-0.1030539594,0.7085619708,-0.3492166184,0.956849521,0.3088059285,1
dibstudent10--2016-09-26--08-15.log-34,-0.7345136397,-0.1396898524,-0.2094252255,0.2272718312,-0.2515379806,-0.8965352299,-0.1105679236,-0.3736271034,-0.0028908225,-0.2106044981,0.3910626757,-1.1869082721,1.3413175001,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,-1.1503836119,0.3579072543,1
dibstudent10--2016-09-26--08-15.log-35,-0.7345136397,-0.1396898524,0.2859251136,0.2272718312,-0.244696512,-0.8965356258,-0.1105679236,-0.0538067575,0.001976127,-0.0601711618,0.4528878225,-1.1869082721,-0.6175567376,-0.1179008978,-0.0143644658,0.7085619708,0.1428393326,-1.1503836119,0.4070085801,1
dibstudent10--2016-09-26--08-15.log-36,-0.4989636035,-0.1396898524,0.2859251136,0.2272718312,-0.2466896144,-0.8965352299,-0.1105679236,-0.2300903203,0.0341812249,-0.2106044981,0.5147129694,-1.1869082721,1.3413175001,-0.1444585767,-0.1405454272,-0.2836421386,-0.8412725695,-1.1503836119,0.4561099059,0
dibstudent10--2016-09-26--08-15.log-37,-0.7345136397,-0.1396898524,-0.2094252255,0.2272718312,-0.244046594,-0.8825371973,-0.1105679236,0.4171073207,0.0515616915,-0.0733960704,0.5765381162,-1.1869082721,1.6677965397,-0.1199966572,0.004179701,0.7085619708,-0.3492166184,-1.1503836119,0.5052112317,0
dibstudent10--2016-09-26--08-15.log-38,-0.0278635311,-0.1396898524,0.7812754526,0.2272718312,-0.2576679685,-0.8825371973,-0.1105679236,-0.3978968264,0.1247870987,-0.0733960704,0.638363263,-1.1869082721,-0.291077698,-0.1200295953,-0.0901536694,1.7007660802,1.1269512348,-1.1503836119,0.5543125575,0
dibstudent10--2016-09-26--08-15.log-39,-0.2634135673,-0.1396898524,-0.2094252255,0.2272718312,-0.2509665492,-0.8965352299,-0.1105679236,-0.3773829524,0.1273010568,-0.2106044981,0.7001884098,-1.1869082721,0.0354013416,-0.1413733354,-0.0905568035,0.7085619708,0.6348952837,-1.1503836119,0.6034138833,0
dibstudent10--2016-09-26--08-15.log-4,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.3475009366,-1.0965654434,-0.1105679236,0.0006304273,-0.7325563422,-0.2271356339,-1.463691729,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,0.956849521,-1.1151325197,0
dibstudent10--2016-09-26--08-15.log-40,-0.4989636035,-0.1396898524,-0.2094252255,0.2272718312,-0.2447581759,-0.9418064995,-0.1105679236,-0.3922404273,0.1314325328,-0.190767135,0.7620135567,-0.1248170664,-0.6175567376,-0.14137386,-0.1405454272,0.7085619708,0.1428393326,0.956849521,0.6525152091,0
dibstudent10--2016-09-26--08-15.log-41,-0.7345136397,-0.1396898524,-0.7047755645,0.2272718312,-0.2382776707,-0.8965352299,-0.1105679236,-0.3677293646,0.1344581814,-0.2106044981,0.8238387035,0.9372741394,-0.6175567376,-0.1444585767,-0.0841066585,0.7085619708,0.1428393326,-0.0967670454,0.7016165349,1
dibstudent10--2016-09-26--08-15.log-42,2.3276368308,-0.1396898524,0.2859251136,0.2272718312,-0.2324004473,-0.9418064995,-0.1105679236,-0.3644260276,0.1394062685,-0.190767135,0.8856638503,-0.1248170664,1.0148384605,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,0.956849521,0.7507178607,1
dibstudent10--2016-09-26--08-15.log-43,2.0920867946,-0.1396898524,-0.7047755645,0.2272718312,-0.2267116291,-0.8965352299,-0.1105679236,-0.2991436403,0.1448045386,-0.2106044981,0.9474889971,0.9372741394,1.0148384605,-0.1444585767,-0.0966038144,-0.2836421386,-0.8412725695,-0.0967670454,0.7998191865,1
dibstudent10--2016-09-26--08-15.log-44,1.8565367584,-0.1396898524,-0.7047755645,0.2272718312,-0.2227370105,-0.8965352299,-0.1105679236,-0.3839896265,0.1557240939,-0.2106044981,1.009314144,0.9372741394,1.0148384605,-0.1444585767,-0.1405454272,-0.2836421386,-0.8412725695,0.956849521,0.8489205123,1
dibstudent10--2016-09-26--08-15.log-45,1.6209867222,-0.1396898524,-0.7047755645,0.2272718312,-0.2166118734,-0.8965352299,-0.1105679236,-0.3170631126,0.159241803,-0.2106044981,1.0711392908,0.9372741394,1.0148384605,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,0.956849521,0.8980218381,1
dibstudent10--2016-09-26--08-15.log-46,1.3854366861,-0.1396898524,-0.7047755645,0.2272718312,-0.2123791106,-0.8965352299,-0.1105679236,-0.349100957,0.1688108093,-0.2106044981,1.1329644376,0.9372741394,1.0148384605,-0.1444585767,-0.0776565135,-0.2836421386,-0.8412725695,0.956849521,0.9471231639,1
dibstudent10--2016-09-26--08-15.log-47,1.1498866499,-0.1396898524,-0.7047755645,0.2272718312,-0.2073047216,-0.8965352299,-0.1105679236,-0.3917577479,0.1753947358,-0.2106044981,1.1947895844,0.9372741394,1.0148384605,-0.1444585767,-0.1409485612,-0.2836421386,-0.8412725695,0.956849521,0.9962244897,1
dibstudent10--2016-09-26--08-15.log-48,0.9143366137,-0.1396898524,-0.7047755645,0.2272718312,-0.201126785,-0.8965352299,-0.1105679236,-0.3922404273,0.1782371703,-0.2106044981,1.2566147313,0.9372741394,1.0148384605,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,0.956849521,1.0453258155,1
dibstudent10--2016-09-26--08-15.log-49,0.6787865775,-0.1396898524,-0.2094252255,0.2272718312,-0.1951230689,-0.9016800726,-0.1105679236,0.4199279783,0.1815297879,-0.1527455226,1.3184398781,-1.1869082721,0.0354013416,-0.1323848099,-0.0018673099,0.7085619708,-0.3492166184,-1.1503836119,1.0944271413,1
dibstudent10--2016-09-26--08-15.log-5,0.2076865051,-0.3753098313,0.7812754526,-0.488242589,-0.3455255079,-1.1041023034,-0.1105679236,-0.2781621706,-0.6956688176,-0.2287887475,-1.4018665822,-1.1869082721,-0.6175567376,-0.1442000702,-0.1530425831,-2.2680503574,-1.8253844716,-1.1503836119,-1.0660311939,0
dibstudent10--2016-09-26--08-15.log-50,0.4432365413,-0.1396898524,-0.7047755645,0.2272718312,-0.2102929374,-0.9016800726,-0.1105679236,6.1096470208,0.254815394,-0.1527455226,1.3802650249,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,-0.3492166184,0.956849521,1.1435284671,1
dibstudent10--2016-09-26--08-15.log-51,0.2076865051,-0.1396898524,-0.7047755645,0.2272718312,-0.3147727163,-0.9016800726,-0.1105679236,-0.3604137551,0.8219478348,-0.1527455226,1.4420901717,0.9372741394,0.0354013416,-0.1444585767,-0.0841066585,0.7085619708,-0.3492166184,0.956849521,1.1926297929,1
dibstudent10--2016-09-26--08-15.log-6,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,-0.3241686188,-1.1041023034,-0.1105679236,-0.398364422,-0.6829498389,-0.2287887475,-1.3400414354,0.9372741394,-0.6175567376,-0.1444585767,-0.1469955721,-2.2680503574,-1.8253844716,0.956849521,-1.0169298681,0
dibstudent10--2016-09-26--08-15.log-7,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2947286022,-1.1041023034,-0.1105679236,-0.2882984378,-0.6806806025,-0.2287887475,-1.2782162886,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-2.2680503574,-1.8253844716,0.956849521,-0.9678285423,0
dibstudent10--2016-09-26--08-15.log-8,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2761669847,-1.1041023034,-0.1105679236,-0.372918168,-0.6688410511,-0.2287887475,-1.2163911417,0.9372741394,-0.6175567376,-0.1444585767,-0.1469955721,-2.2680503574,-1.8253844716,0.956849521,-0.9187272165,0
dibstudent10--2016-09-26--08-15.log-9,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2512183769,-1.1041023034,-0.1105679236,-0.2088825947,-0.6643627771,-0.2287887475,-1.1545659949,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-2.2680503574,-1.8253844716,0.956849521,-0.8696258907,0
dibstudent12--2016-09-26--07-28.log-19,-0.7345136397,0.4597989545,-0.7047755645,1.3005434615,-0.4184239486,-0.4738761811,-1.2843878567,-0.4242933554,0.2894428429,-0.2254825203,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.0712063685,2.6929701896,1.6626070802,0.956849521,-0.3786126327,1
dibstudent12--2016-09-26--07-28.log-2,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.1380219873,-0.1896201998,-1.2843878567,1.0675781312,-0.8712558951,-0.2023389301,-1.2534862298,0.8123222328,-0.6175567376,-0.1444585767,-0.1469955721,-0.2836421386,-0.9533865837,0.956849521,-1.2133351713,1
dibstudent12--2016-09-26--07-28.log-3,-0.4989636035,-0.1665326348,0.2859251136,0.2272718312,-0.3794268456,-0.147429629,-1.2843878567,0.4076649051,-0.7417994893,-0.2039920437,-1.0803758187,0.9372741394,-0.291077698,-0.1444585767,-0.1530425831,-0.2836421386,-0.9533865837,0.8328946309,-1.1642338455,1
dibstudent12--2016-09-26--07-28.log-4,-0.7345136397,0.0422445616,-0.2094252255,0.5850290413,-0.3961052915,-0.0880268383,-1.2843878567,0.1665665507,-0.6692297265,-0.2072982709,-0.9072654076,-1.1869082721,-0.6175567376,-0.1409050552,-0.0397619117,-0.2836421386,-0.9533865837,-1.1503836119,-1.1151325197,1
dibstudent12--2016-09-26--07-28.log-5,-0.2634135673,0.0422445616,0.7812754526,0.5850290413,-0.3960621343,-0.3125077473,-1.2843878567,-0.2899576482,-0.6174547545,0.0076064953,-0.7341549965,-1.1869082721,-0.291077698,-0.1079815568,-0.0018673099,0.7085619708,0.3546102483,-1.1503836119,-1.0660311939,1
dibstudent12--2016-09-26--07-28.log-6,-0.4989636035,0.0422445616,-0.7047755645,0.5850290413,-0.377418795,-0.3125077473,-1.2843878567,0.4555255832,-0.6056165117,0.0076064953,-0.5610445854,0.9372741394,-0.291077698,-0.1444585767,-0.1030539594,0.7085619708,0.3546102483,0.956849521,-1.0169298681,1
dibstudent12--2016-09-26--07-28.log-7,-0.7345136397,0.3554103562,-0.2094252255,0.9427862514,-0.3902663016,-0.5630695905,-1.2843878567,0.3381439895,-0.5291403644,-0.2139107252,-0.3879341743,0.9372741394,-0.6175567376,-0.1444585767,-0.1155511153,0.7085619708,0.3546102483,-1.0040479776,-0.9678285423,1
dibstudent12--2016-09-26--07-28.log-8,1.8565367584,0.3554103562,0.2859251136,0.9427862514,-0.3958239665,-0.5630695905,-1.2843878567,0.3850543925,-0.4626441463,-0.2139107252,-0.2148237632,-1.1869082721,-0.291077698,-0.141925804,-0.0526622017,1.7007660802,1.2266081362,-1.1503836119,-0.9187272165,1
dibstudent12--2016-09-26--07-28.log-9,1.6209867222,0.3554103562,-0.7047755645,0.9427862514,-0.4010554028,-0.5630695905,-1.2843878567,-0.2647376502,-0.3922611737,-0.2139107252,-0.0417133521,0.9372741394,-0.291077698,-0.1444585767,-0.1091009703,1.7007660802,1.2266081362,0.956849521,-0.8696258907,1
dibstudent12--2016-09-26--07-49.log-28,0.2076865051,0.0587269718,-0.7047755645,-0.1304853789,-0.3107900296,-0.7671752677,1.0632520095,-0.0570950108,0.0311961451,-0.170929772,0.6177548807,0.9372741394,0.3618803812,-0.1444585767,-0.0966038144,1.7007660802,1.1960117191,0.956849521,0.0632992995,1
dibstudent12--2016-09-26--07-49.log-29,-0.0278635311,0.0587269718,-0.2094252255,-0.1304853789,-0.3105203771,-0.8010992004,-0.1105679236,1.9832963494,0.0631565214,-0.2006858165,0.7001884098,0.9372741394,-0.291077698,-0.1444585767,-0.1280482712,1.7007660802,1.1960117191,-0.0967670454,0.1124006253,1
dibstudent12--2016-09-26--07-49.log-3,-0.7345136397,-0.0859519625,1.7719761307,-0.1304853789,-0.0772204918,-0.1910835056,-1.2843878567,-0.1680961864,-0.8620546255,-0.2139107252,-1.4430833468,-1.1869082721,-0.291077698,-0.1444585767,-0.1594927281,-0.2836421386,-0.0125467572,-1.1503836119,-1.1642338455,0
dibstudent12--2016-09-26--07-49.log-30,-0.2634135673,0.0587269718,-0.7047755645,-0.1304853789,-0.3450983192,-0.8010992004,-0.1105679236,0.4783774355,0.2721212664,-0.2006858165,0.7826219389,0.9372741394,-0.291077698,-0.1444585767,-0.1344984162,1.7007660802,1.1960117191,0.956849521,0.1615019511,1
dibstudent12--2016-09-26--07-49.log-31,-0.4989636035,-0.3753098313,-0.2094252255,-0.488242589,-0.3513952868,-1.0231557607,-0.1105679236,-0.0919836804,0.3508470201,-0.2006858165,0.865055468,-1.1869082721,-0.291077698,-0.1444585767,-0.0333117667,1.7007660802,1.1960117191,-1.1503836119,0.2106032769,1
dibstudent12--2016-09-26--07-49.log-32,-0.7345136397,0.0587269718,-0.2094252255,-0.1304853789,-0.3497413953,-0.8010992004,-0.1105679236,0.0227884279,0.3797398703,-0.2006858165,0.9474889971,-1.1869082721,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1960117191,-1.1503836119,0.2597046027,1
dibstudent12--2016-09-26--07-49.log-33,-0.0278635311,0.3480848406,0.2859251136,0.5850290413,-0.3496343024,-0.9024197955,-0.1105679236,3.6563234439,0.4186519098,-0.2238294067,1.0299225262,0.9372741394,-0.291077698,-0.1444585767,-0.1215981263,1.7007660802,1.1960117191,-0.6821095823,0.3088059285,1
dibstudent12--2016-09-26--07-49.log-34,-0.2634135673,0.4927637749,-0.2094252255,0.9427862514,-0.3860532463,-0.9024197955,-0.1105679236,-0.2583723157,0.7729956673,-0.2238294067,1.1123560553,-1.1869082721,1.6677965397,-0.1434502117,-0.0647562235,1.7007660802,1.1960117191,-1.1503836119,0.3579072543,1
dibstudent12--2016-09-26--07-49.log-35,-0.4989636035,0.4927637749,-0.2094252255,0.9427862514,-0.382870314,-0.9024197955,-0.1105679236,-0.3212865572,0.7875742682,-0.2238294067,1.1947895844,0.9372741394,-0.6175567376,-0.1444585767,-0.1030539594,2.6929701896,1.8002909573,0.956849521,0.4070085801,1
dibstudent12--2016-09-26--07-49.log-36,-0.7345136397,0.4927637749,-0.7047755645,0.9427862514,-0.379207324,-0.9024197955,-0.1105679236,-0.345571364,0.7966328926,-0.2238294067,1.2772231135,0.9372741394,-0.6175567376,-0.1444585767,-0.1220012603,2.6929701896,1.8002909573,0.956849521,0.4561099059,1
dibstudent12--2016-09-26--07-49.log-37,0.2076865051,0.3480848406,0.2859251136,0.5850290413,-0.375366637,-0.9024197955,-0.1105679236,-0.2006317939,0.8035034182,-0.2238294067,1.3596566426,-1.1869082721,-0.6175567376,-0.1444585767,-0.1469955721,1.7007660802,1.1960117191,-1.1503836119,0.5052112317,1
dibstudent12--2016-09-26--07-49.log-38,-0.0278635311,0.3480848406,-0.7047755645,0.5850290413,-0.3728207471,-0.9024197955,-0.1105679236,-0.3703237663,0.8230314149,-0.2238294067,1.4420901717,0.9372741394,-0.6175567376,-0.1444585767,-0.1215981263,1.7007660802,1.1960117191,0.956849521,0.5543125575,1
dibstudent12--2016-09-26--07-49.log-39,-0.2634135673,0.3480848406,-0.7047755645,0.5850290413,-0.3688436805,-0.9024197955,-0.1105679236,-0.3639584319,0.8277347804,-0.2238294067,1.5245237008,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,1.7007660802,1.1960117191,0.956849521,0.6034138833,1
dibstudent12--2016-09-26--07-49.log-4,-0.7345136397,-0.0859519625,1.7719761307,-0.1304853789,-0.106861973,-1.1041023034,-1.2843878567,-0.2845425888,-0.8398268395,-0.2304418611,-1.3606498177,-1.1869082721,-0.6175567376,-0.1444585767,-0.1594927281,-2.2680503574,-1.8253844716,-1.1503836119,-1.1151325197,0
dibstudent12--2016-09-26--07-49.log-40,-0.4989636035,0.3480848406,-0.7047755645,0.5850290413,-0.36495317,-0.9024197955,-0.1105679236,-0.3175307082,0.8330715429,-0.2238294067,1.6069572299,0.9372741394,-0.6175567376,-0.1444585767,-0.1280482712,1.7007660802,1.1960117191,0.956849521,0.6525152091,1
dibstudent12--2016-09-26--07-49.log-41,-0.7345136397,0.3480848406,-0.7047755645,0.5850290413,-0.3615037227,-0.9024197955,-0.1105679236,-0.4242933554,0.8423958276,-0.2238294067,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1960117191,0.956849521,0.7016165349,1
dibstudent12--2016-09-26--07-49.log-7,-0.4989636035,-0.0859519625,-0.2094252255,0.2272718312,-0.1309043131,0.7106658287,-1.2843878567,0.4743651631,-0.7783807848,-0.2238294067,-1.1133492304,-1.1869082721,-0.291077698,-0.1434459059,-0.1215981263,0.7085619708,0.591732481,-1.1503836119,-0.9678285423,0
dibstudent12--2016-09-26--07-49.log-8,-0.7345136397,-0.0859519625,-0.2094252255,0.2272718312,-0.2391091735,-0.0104024469,-1.2843878567,0.9716606865,-0.7001470916,-0.1758891128,-1.0309157013,-1.1869082721,-0.6175567376,-0.1361078877,-0.0776565135,1.7007660802,1.1960117191,-1.1503836119,-0.9187272165,0
dibstudent12--2016-09-26--07-49.log-9,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.3233938704,-0.5093072405,-1.2843878567,0.2459823938,-0.5789104517,-0.2006858165,-0.9484821722,-1.1869082721,-0.6175567376,-0.1399047988,-0.1215981263,0.7085619708,0.591732481,-1.1503836119,-0.8696258907,0
